structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Perirhinal area, layer 6a",0.0,0.0,0.0,0.016111,0.018141,0.034252000000000005,0.0,0.0
superior colliculus commissure,0.0,0.0,0.0,0.01281,0.012566,0.025376,0.0,0.0
Subfornical organ,0.0,0.0,0.0,0.016935,0.018394,0.035329,0.0,0.0
Substantia innominata,0.0,0.0,0.0,1.367442,1.403707,2.7711490000000003,0.0,0.0
"Agranular insular area, posterior part, layer 5",0.0,0.0,0.0,0.26002600000000003,0.23976,0.499786,0.0,0.0
supraoptic commissures,0.0,0.0,0.0,0.009302,0.008974,0.018276,0.0,0.0
Bed nuclei of the stria terminalis,0.0,0.0,0.0,0.48310200000000003,0.483375,0.966477,0.0,0.0
"Agranular insular area, posterior part, layer 6b",0.0,0.0,0.0,0.007038999999999998,0.005915999999999999,0.012954999999999998,0.0,0.0
Preparasubthalamic nucleus,0.0,0.0,0.0,0.004453,0.003892,0.008344999999999998,0.0,0.0
Mediodorsal nucleus of thalamus,0.0,0.0,0.0,0.6435390000000001,0.769737,1.413276,0.0,0.0
"Prelimbic area, layer 5",0.0,0.0,0.0,0.264465,0.295395,0.55986,0.0,0.0
Parasubthalamic nucleus,0.0,0.0,0.0,0.058419000000000006,0.052024,0.110443,0.0,0.0
Submedial nucleus of the thalamus,0.0,0.0,0.0,0.15268900000000002,0.16963499999999998,0.32232399999999994,0.0,0.0
"Perirhinal area, layer 6b",0.0,0.0,0.0,0.003504,0.003994,0.007497999999999999,0.0,0.0
Infracerebellar nucleus,0.0,0.0,0.0,0.028643000000000002,0.028362000000000002,0.05700499999999999,0.0,0.0
"Substantia nigra, compact part",0.0,0.0,0.0,0.079468,0.068993,0.14846099999999998,0.0,0.0
"Posterolateral visual area, layer 6a",0.0,0.0,0.0,0.02894,0.02777,0.05671,0.0,0.0
cuneate fascicle,0.0,0.0,0.0,0.011808,0.011583,0.023391,0.0,0.0
"Substantia nigra, reticular part",0.0,0.0,0.0,0.5238459999999999,0.474285,0.998131,0.0,0.0
Field CA1,0.0,0.0,0.0,3.530273,3.593347,7.123619999999999,0.0,0.0
Supraoptic nucleus,0.0,0.0,0.0,0.016543000000000002,0.018055,0.034598000000000004,0.0,0.0
"Posterolateral visual area, layer 6b",0.0,0.0,0.0,0.002622,0.002481,0.005103,0.0,0.0
ventral tegmental decussation,0.0,0.0,0.0,0.014079,0.014362,0.028441,0.0,0.0
"Anteromedial visual area, layer 4",0.0,0.0,0.0,0.030578,0.030402,0.060979999999999986,0.0,0.0
"Orbital area, lateral part, layer 2/3",0.0,0.0,0.0,0.150857,0.194692,0.345549,0.0,0.0
vestibular nerve,0.0,0.0,0.0,0.06904600000000001,0.054998000000000005,0.124044,0.0,0.0
"Subparafascicular nucleus, magnocellular part",0.0,0.0,0.0,0.031438,0.031035000000000004,0.062473,0.0,0.0
"Lateral visual area, layer 1",0.0,0.0,0.0,0.061817,0.060466,0.12228299999999999,0.0,0.0
"Subparafascicular nucleus, parvicellular part",0.0,0.0,0.0,0.067148,0.061662,0.12880999999999998,0.0,0.0
Field CA2,0.0,0.0,0.0,0.17954399999999998,0.18818,0.367724,0.0,0.0
Ectorhinal area/Layer 2/3,0.0,0.0,0.0,0.24375,0.190353,0.43410299999999996,0.0,0.0
medial corticohypothalmic tract,0.0,0.0,0.0,0.005621999999999999,0.006032,0.011654000000000001,0.0,0.0
"Spinal nucleus of the trigeminal, caudal part",0.0,0.0,0.0,0.882647,0.912366,1.7950130000000002,0.0,0.0
"Retrosplenial area, ventral part, layer 2/3",0.0,0.0,0.0,0.315845,0.330092,0.645937,0.0,0.0
"Anteromedial visual area, layer 5",0.0,0.0,0.0,0.11369000000000001,0.119027,0.232717,0.0,0.0
"Retrosplenial area, dorsal part, layer 2/3",0.0,0.0,0.0,0.320366,0.361748,0.6821139999999999,0.0,0.0
columns of the fornix,0.0,0.0,0.0,0.123825,0.127357,0.251182,0.0,0.0
"Spinal nucleus of the trigeminal, interpolar part",0.0,0.0,0.0,0.7292770000000001,0.81516,1.5444369999999998,0.0,0.0
"Orbital area, lateral part, layer 6a",0.0,0.0,0.0,0.13283499999999998,0.167631,0.300466,0.0,0.0
"Anteromedial visual area, layer 6b",0.0,0.0,0.0,0.011347,0.012678,0.024025,0.0,0.0
"Retrosplenial area, dorsal part, layer 1",0.0,0.0,0.0,0.25106999999999996,0.26061100000000004,0.511681,0.0,0.0
dorsal hippocampal commissure,0.0,0.0,0.0,0.361191,0.378515,0.7397060000000001,0.0,0.0
"Spinal nucleus of the trigeminal, oral part",0.0,0.0,0.0,0.228963,0.23847800000000002,0.467441,0.0,0.0
"Orbital area, lateral part, layer 1",0.0,0.0,0.0,0.085015,0.12053299999999999,0.205548,0.0,0.0
ventral hippocampal commissure,0.0,0.0,0.0,0.047201,0.055558,0.102759,0.0,0.0
"Primary somatosensory area, upper limb, layer 1",0.0,0.0,0.0,0.189339,0.159108,0.34844699999999995,0.0,0.0
"Basolateral amygdalar nucleus, ventral part",0.0,0.0,0.0,0.12381,0.13209,0.2559,0.0,0.0
Median preoptic nucleus,0.0,0.0,0.0,0.02022,0.02049,0.04071,0.0,0.0
"Posterior auditory area, layer 6b",0.0,0.0,0.0,0.004311,0.004306,0.008617,0.0,0.0
Midbrain trigeminal nucleus,0.0,0.0,0.0,0.003525,0.0035310000000000003,0.007056000000000001,0.0,0.0
"Primary somatosensory area, trunk, layer 6b",0.0,0.0,0.0,0.016041,0.014730000000000002,0.030770999999999996,0.0,0.0
alveus,0.0,0.0,0.0,0.595745,0.707341,1.303086,0.0,0.0
"posteromedial visual area, layer 6b",0.0,0.0,0.0,0.011581000000000001,0.012635,0.024216,0.0,0.0
Subthalamic nucleus,0.0,0.0,0.0,0.056565,0.052799,0.109364,0.0,0.0
brachium of the inferior colliculus,0.0,0.0,0.0,0.074571,0.071658,0.146229,0.0,0.0
Medial habenula,0.0,0.0,0.0,0.14746700000000001,0.15692299999999998,0.30438999999999994,0.0,0.0
"Orbital area, medial part, layer 1",0.0,0.0,0.0,0.088988,0.094217,0.183205,0.0,0.0
"Orbital area, lateral part, layer 6b",0.0,0.0,0.0,0.011258,0.016486999999999998,0.027745,0.0,0.0
"posteromedial visual area, layer 4",0.0,0.0,0.0,0.043288,0.042798,0.086086,0.0,0.0
dorsal acoustic stria,0.0,0.0,0.0,0.0054670000000000005,0.006298,0.011765000000000001,0.0,0.0
Main olfactory bulb,0.0,0.0,0.0,3.5893610000000002,4.912833999999999,8.502195,0.0,0.0
"Primary somatosensory area, lower limb, layer 6b",0.0,0.0,0.0,0.027086000000000002,0.025251,0.052337,0.0,0.0
Cerebellum,0.0,0.0,0.0,0.303568,0.301906,0.6054740000000001,0.0,0.0
"Ventral auditory area, layer 6a",0.0,0.0,0.0,0.0822,0.08073,0.16293,0.0,0.0
Medial preoptic area,0.0,0.0,0.0,0.185256,0.2031,0.388356,0.0,0.0
Supramammillary nucleus,0.0,0.0,0.0,0.07468999999999999,0.07092000000000001,0.14561,0.0,0.0
"Entorhinal area, medial part, dorsal zone, layer 1",0.0,0.0,0.0,0.34486500000000003,0.35882600000000003,0.703691,0.0,0.0
"Dorsal auditory area, layer 1",0.0,0.0,0.0,0.08726199999999999,0.072421,0.159683,0.0,0.0
dorsal fornix,0.0,0.0,0.0,0.023247,0.025415,0.048662000000000004,0.0,0.0
Medial pretectal area,0.0,0.0,0.0,0.015494,0.01514,0.030634,0.0,0.0
Supratrigeminal nucleus,0.0,0.0,0.0,0.110122,0.117949,0.228071,0.0,0.0
dorsal limb,0.0,0.0,0.0,0.022219,0.039195999999999995,0.061415,0.0,0.0
"Retrosplenial area, ventral part, layer 1",0.0,0.0,0.0,0.29488000000000003,0.306234,0.6011139999999999,0.0,0.0
"Entorhinal area, medial part, dorsal zone, layer 2",0.0,0.0,0.0,0.340067,0.361196,0.701263,0.0,0.0
"Central amygdalar nucleus, capsular part",0.0,0.0,0.0,0.122035,0.117221,0.239256,0.0,0.0
"Central amygdalar nucleus, lateral part",0.0,0.0,0.0,0.111454,0.101909,0.213363,0.0,0.0
dorsal spinocerebellar tract,0.0,0.0,0.0,0.050079000000000005,0.05772000000000001,0.107799,0.0,0.0
"Infralimbic area, layer 2/3",0.0,0.0,0.0,0.02982,0.034976,0.06479599999999999,0.0,0.0
"Primary somatosensory area, nose, layer 1",0.0,0.0,0.0,0.1659,0.154146,0.320046,0.0,0.0
"Central amygdalar nucleus, medial part",0.0,0.0,0.0,0.336798,0.333017,0.6698149999999999,0.0,0.0
Medial septal nucleus,0.0,0.0,0.0,0.17136300000000002,0.181275,0.352638,0.0,0.0
"posteromedial visual area, layer 5",0.0,0.0,0.0,0.121619,0.12542599999999998,0.247045,0.0,0.0
Postpiriform transition area,0.0,0.0,0.0,0.675438,0.7999229999999999,1.4753610000000001,0.0,0.0
"Lateral visual area, layer 4",0.0,0.0,0.0,0.05536,0.051525,0.106885,0.0,0.0
Tegmental reticular nucleus,0.0,0.0,0.0,0.329335,0.324545,0.65388,0.0,0.0
Central lateral nucleus of the thalamus,0.0,0.0,0.0,0.183219,0.241103,0.42432200000000003,0.0,0.0
Accessory facial motor nucleus,0.0,0.0,0.0,0.003572,0.003783,0.007354999999999999,0.0,0.0
"Primary somatosensory area, upper limb, layer 4",0.0,0.0,0.0,0.240333,0.207579,0.447912,0.0,0.0
external capsule,0.0,0.0,0.0,0.294874,0.298425,0.593299,0.0,0.0
Nucleus of the brachium of the inferior colliculus,0.0,0.0,0.0,0.032747000000000005,0.030059,0.062806,0.0,0.0
Triangular nucleus of septum,0.0,0.0,0.0,0.1922,0.198477,0.390677,0.0,0.0
"Orbital area, medial part, layer 2/3",0.0,0.0,0.0,0.06924,0.08022,0.14945999999999998,0.0,0.0
Claustrum,0.0,0.0,0.0,0.181012,0.19454100000000002,0.375553,0.0,0.0
"Anterior cingulate area, ventral part, layer 1",0.0,0.0,0.0,0.16877,0.17401899999999998,0.342789,0.0,0.0
"Retrosplenial area, ventral part, layer 6a",0.0,0.0,0.0,0.24377600000000002,0.27120900000000003,0.514985,0.0,0.0
Central linear nucleus raphe,0.0,0.0,0.0,0.034276999999999995,0.035525,0.069802,0.0,0.0
"Primary visual area, layer 1",0.0,0.0,0.0,0.2872,0.32731,0.61451,0.0,0.0
fasciculus retroflexus,0.0,0.0,0.0,0.066511,0.07253699999999999,0.139048,0.0,0.0
Diagonal band nucleus,0.0,0.0,0.0,0.250963,0.26158200000000004,0.512545,0.0,0.0
"Taenia tecta, dorsal part",0.0,0.0,0.0,0.21159,0.23041,0.442,0.0,0.0
"Ventral auditory area, layer 6b",0.0,0.0,0.0,0.013341,0.013272,0.026613,0.0,0.0
Central medial nucleus of the thalamus,0.0,0.0,0.0,0.122976,0.13452899999999998,0.25750500000000004,0.0,0.0
"Dorsal auditory area, layer 2/3",0.0,0.0,0.0,0.116282,0.100562,0.216844,0.0,0.0
"Anterolateral visual area, layer 6a",0.0,0.0,0.0,0.030465,0.028784,0.059249,0.0,0.0
fimbria,0.0,0.0,0.0,0.982649,1.147648,2.130297,0.0,0.0
Nucleus incertus,0.0,0.0,0.0,0.051133,0.050396,0.101529,0.0,0.0
Subparafascicular area,0.0,0.0,0.0,0.057654,0.056604,0.114258,0.0,0.0
habenular commissure,0.0,0.0,0.0,0.017019,0.017547,0.034566,0.0,0.0
Nucleus of the lateral lemniscus,0.0,0.0,0.0,0.213289,0.241408,0.454697,0.0,0.0
"Lateral visual area, layer 5",0.0,0.0,0.0,0.097084,0.088699,0.185783,0.0,0.0
"Orbital area, medial part, layer 5",0.0,0.0,0.0,0.106575,0.13406300000000002,0.240638,0.0,0.0
Motor nucleus of trigeminal,0.0,0.0,0.0,0.141817,0.13669299999999998,0.27851,0.0,0.0
"Retrosplenial area, ventral part, layer 6b",0.0,0.0,0.0,0.018668,0.020061000000000002,0.038729,0.0,0.0
Nucleus of the optic tract,0.0,0.0,0.0,0.107425,0.11899100000000001,0.22641599999999998,0.0,0.0
Ventral anterior-lateral complex of the thalamus,0.0,0.0,0.0,0.47614,0.528724,1.004864,0.0,0.0
"Dentate gyrus, granule cell layer",0.0,0.0,0.0,0.62556,0.653083,1.278643,0.0,0.0
inferior colliculus commissure,0.0,0.0,0.0,0.005031,0.005267,0.010298,0.0,0.0
Nucleus of the posterior commissure,0.0,0.0,0.0,0.122437,0.117156,0.23959299999999997,0.0,0.0
"Gustatory areas, layer 6a",0.0,0.0,0.0,0.145263,0.144087,0.28935,0.0,0.0
"Cortical amygdalar area, anterior part",0.0,0.0,0.0,0.27475900000000003,0.3448,0.619559,0.0,0.0
Nucleus of the trapezoid body,0.0,0.0,0.0,0.077706,0.06366999999999999,0.141376,0.0,0.0
"Anterolateral visual area, layer 6b",0.0,0.0,0.0,0.00603,0.00571,0.01174,0.0,0.0
Abducens nucleus,0.0,0.0,0.0,0.016866,0.017925999999999997,0.034792000000000003,0.0,0.0
"Primary somatosensory area, nose, layer 4",0.0,0.0,0.0,0.192301,0.184183,0.37648400000000004,0.0,0.0
"Cortical amygdalar area, posterior part, lateral zone",0.0,0.0,0.0,0.464634,0.4789,0.943534,0.0,0.0
"Secondary motor area, layer 1",0.0,0.0,0.0,0.837882,0.7594219999999999,1.5973039999999998,0.0,0.0
"Primary somatosensory area, mouth, layer 2/3",0.0,0.0,0.0,0.664063,0.634892,1.298955,0.0,0.0
"Gustatory areas, layer 6b",0.0,0.0,0.0,0.013247,0.013307,0.026554,0.0,0.0
"Cortical amygdalar area, posterior part, medial zone",0.0,0.0,0.0,0.442826,0.47173400000000004,0.91456,0.0,0.0
"Entorhinal area, medial part, dorsal zone, layer 3",0.0,0.0,0.0,0.273774,0.285475,0.5592489999999999,0.0,0.0
"Frontal pole, layer 2/3",0.0,0.0,0.0,0.042131,0.051015,0.093146,0.0,0.0
"Primary somatosensory area, trunk, layer 2/3",0.0,0.0,0.0,0.21713200000000002,0.164654,0.381786,0.0,0.0
"Retrosplenial area, lateral agranular part, layer 1",0.0,0.0,0.0,0.141181,0.091017,0.232198,0.0,0.0
Caudoputamen,0.0,0.0,0.0,11.912127,12.222753,24.13488,0.0,0.0
mammillary peduncle,0.0,0.0,0.0,0.01178,0.011356,0.023136,0.0,0.0
"Agranular insular area, ventral part, layer 6a",0.0,0.0,0.0,0.057849,0.063487,0.12133599999999999,0.0,0.0
"Dorsal auditory area, layer 4",0.0,0.0,0.0,0.041343,0.037544,0.078887,0.0,0.0
Superior central nucleus raphe,0.0,0.0,0.0,0.278271,0.284761,0.563032,0.0,0.0
"Orbital area, ventrolateral part, layer 6b",0.0,0.0,0.0,0.002588,0.003407,0.005995,0.0,0.0
mammillotegmental tract,0.0,0.0,0.0,0.025473,0.026204,0.051677,0.0,0.0
"Retrosplenial area, ventral part, layer 5",0.0,0.0,0.0,0.544009,0.585005,1.129014,0.0,0.0
Ventrolateral preoptic nucleus,0.0,0.0,0.0,0.019429,0.020966,0.040395,0.0,0.0
mammilothalmic tract,0.0,0.0,0.0,0.06278500000000001,0.06287899999999999,0.125664,0.0,0.0
"Perirhinal area, layer 5",0.0,0.0,0.0,0.064618,0.064329,0.12894699999999998,0.0,0.0
"Agranular insular area, ventral part, layer 2/3",0.0,0.0,0.0,0.285194,0.251472,0.536666,0.0,0.0
"Posterior auditory area, layer 1",0.0,0.0,0.0,0.045431,0.041417,0.08684800000000001,0.0,0.0
"Agranular insular area, ventral part, layer 6b",0.0,0.0,0.0,0.0008269999999999999,0.001172,0.001999,0.0,0.0
"Primary somatosensory area, nose, layer 5",0.0,0.0,0.0,0.207497,0.1989,0.40639699999999995,0.0,0.0
Cortical subplate,0.0,0.0,0.0,0.149455,0.163772,0.31322700000000003,0.0,0.0
"Agranular insular area, ventral part, layer 1",0.0,0.0,0.0,0.22521999999999998,0.12908799999999998,0.354308,0.0,0.0
Olivary pretectal nucleus,0.0,0.0,0.0,0.02918,0.030433999999999996,0.059614,0.0,0.0
"Infralimbic area, layer 1",0.0,0.0,0.0,0.032533,0.03451,0.06704299999999999,0.0,0.0
Cuneate nucleus,0.0,0.0,0.0,0.262733,0.21084299999999997,0.473576,0.0,0.0
Ventral posterolateral nucleus of the thalamus,0.0,0.0,0.0,0.425837,0.398015,0.823852,0.0,0.0
"Primary visual area, layer 4",0.0,0.0,0.0,0.319477,0.28609,0.605567,0.0,0.0
"Ventral posterolateral nucleus of the thalamus, parvicellular part",0.0,0.0,0.0,0.042283,0.04185,0.084133,0.0,0.0
"Entorhinal area, medial part, dorsal zone, layer 5",0.0,0.0,0.0,0.272307,0.26660500000000004,0.538912,0.0,0.0
arbor vitae,0.0,0.0,0.0,2.339313,2.218706,4.558019,0.0,0.0
"Temporal association areas, layer 6a",0.0,0.0,0.0,0.166356,0.156526,0.322882,0.0,0.0
"Medial mammillary nucleus, median part",0.0,0.0,0.0,0.020877,0.020663,0.04154,0.0,0.0
Ventral posteromedial nucleus of the thalamus,0.0,0.0,0.0,0.7813089999999999,0.749065,1.530374,0.0,0.0
"Primary auditory area, layer 1",0.0,0.0,0.0,0.18246800000000002,0.149832,0.3323,0.0,0.0
"Ventral posteromedial nucleus of the thalamus, parvicellular part",0.0,0.0,0.0,0.100485,0.107832,0.208317,0.0,0.0
"Entorhinal area, medial part, dorsal zone, layer 6",0.0,0.0,0.0,0.196767,0.181174,0.377941,0.0,0.0
cerebellar commissure,0.0,0.0,0.0,0.022174,0.023109,0.045283,0.0,0.0
"Posterolateral visual area, layer 1",0.0,0.0,0.0,0.041774,0.055052,0.096826,0.0,0.0
principal mammillary tract,0.0,0.0,0.0,0.010386,0.009824,0.02021,0.0,0.0
"Ventral auditory area, layer 2/3",0.0,0.0,0.0,0.175954,0.132695,0.30864899999999995,0.0,0.0
Ventral tegmental nucleus,0.0,0.0,0.0,0.015478,0.016718,0.032195999999999995,0.0,0.0
Vascular organ of the lamina terminalis,0.0,0.0,0.0,0.002977,0.002933,0.00591,0.0,0.0
Nucleus x,0.0,0.0,0.0,0.020923,0.027192,0.048115,0.0,0.0
"Anterior cingulate area, ventral part, layer 5",0.0,0.0,0.0,0.39376300000000003,0.462886,0.856649,0.0,0.0
Hypoglossal nucleus,0.0,0.0,0.0,0.222018,0.25590100000000005,0.477919,0.0,0.0
"Primary visual area, layer 5",0.0,0.0,0.0,0.49233599999999994,0.45005500000000004,0.942391,0.0,0.0
Posterior amygdalar nucleus,0.0,0.0,0.0,0.340646,0.370838,0.711484,0.0,0.0
Nucleus y,0.0,0.0,0.0,0.009049,0.011491,0.02054,0.0,0.0
"Agranular insular area, dorsal part, layer 6a",0.0,0.0,0.0,0.243894,0.26019499999999995,0.504089,0.0,0.0
corticospinal tract,0.0,0.0,0.0,0.041107,0.039823000000000004,0.08093,0.0,0.0
"Temporal association areas, layer 6b",0.0,0.0,0.0,0.027627999999999996,0.026679,0.054307,0.0,0.0
Piriform-amygdalar area,0.0,0.0,0.0,0.343004,0.379244,0.722248,0.0,0.0
spinal tract of the trigeminal nerve,0.0,0.0,0.0,0.462894,0.456078,0.918972,0.0,0.0
facial nerve,0.0,0.0,0.0,0.039499,0.040003,0.07950199999999999,0.0,0.0
"Agranular insular area, ventral part, layer 5",0.0,0.0,0.0,0.244443,0.261716,0.506159,0.0,0.0
stria medullaris,0.0,0.0,0.0,0.13672099999999998,0.14998999999999998,0.28671099999999994,0.0,0.0
Pallidum,0.0,0.0,0.0,0.524913,0.505605,1.0305179999999998,0.0,0.0
Fields of Forel,0.0,0.0,0.0,0.10284700000000001,0.093944,0.19679100000000002,0.0,0.0
"posteromedial visual area, layer 1",0.0,0.0,0.0,0.001435,0.017530999999999998,0.018966,0.0,0.0
"Supplemental somatosensory area, layer 2/3",0.0,0.0,0.0,0.920314,0.8525440000000001,1.7728579999999998,0.0,0.0
"Anterior cingulate area, ventral part, 6a",0.0,0.0,0.0,0.150999,0.195884,0.346883,0.0,0.0
"Inferior colliculus, central nucleus",0.0,0.0,0.0,0.5339539999999999,0.5372560000000001,1.0712099999999998,0.0,0.0
superior cerebellar peduncle decussation,0.0,0.0,0.0,0.019216,0.019967,0.039183,0.0,0.0
Dorsal peduncular area,0.0,0.0,0.0,0.131552,0.15392999999999998,0.285482,0.0,0.0
"Primary auditory area, layer 4",0.0,0.0,0.0,0.074409,0.065582,0.139991,0.0,0.0
"Anterior cingulate area, ventral part, 6b",0.0,0.0,0.0,0.027173000000000003,0.035416,0.06258899999999999,0.0,0.0
"Inferior colliculus, dorsal nucleus",0.0,0.0,0.0,0.5220739999999999,0.550433,1.072507,0.0,0.0
"Primary visual area, layer 2/3",0.0,0.0,0.0,0.567923,0.5497759999999999,1.117699,0.0,0.0
"Infralimbic area, layer 5",0.0,0.0,0.0,0.07679799999999999,0.099469,0.176267,0.0,0.0
"Inferior colliculus, external nucleus",0.0,0.0,0.0,0.74325,0.7584919999999999,1.501742,0.0,0.0
"Agranular insular area, dorsal part, layer 6b",0.0,0.0,0.0,0.014745,0.017318999999999998,0.032063999999999995,0.0,0.0
oculomotor nerve,0.0,0.0,0.0,0.002768,0.0024760000000000003,0.0052439999999999995,0.0,0.0
"Superior colliculus, zonal layer",0.0,0.0,0.0,0.118228,0.132453,0.250681,0.0,0.0
Ectorhinal area/Layer 1,0.0,0.0,0.0,0.133905,0.119799,0.253704,0.0,0.0
"Primary somatosensory area, nose, layer 2/3",0.0,0.0,0.0,0.23523000000000002,0.222005,0.457235,0.0,0.0
trapezoid body,0.0,0.0,0.0,0.129364,0.11729400000000001,0.246658,0.0,0.0
"Superior colliculus, superficial gray layer",0.0,0.0,0.0,0.39724,0.455365,0.852605,0.0,0.0
Parasubiculum,0.0,0.0,0.0,0.313599,0.2996,0.6131989999999999,0.0,0.0
Dentate nucleus,0.0,0.0,0.0,0.13194999999999998,0.11229700000000001,0.244247,0.0,0.0
"Primary auditory area, layer 5",0.0,0.0,0.0,0.196002,0.181523,0.377525,0.0,0.0
optic nerve,0.0,0.0,0.0,0.021481,0.019871,0.041352,0.0,0.0
"Visceral area, layer 6b",0.0,0.0,0.0,0.017665,0.014924000000000002,0.032589,0.0,0.0
uncinate fascicle,0.0,0.0,0.0,0.031346,0.03127,0.06261599999999999,0.0,0.0
"Superior colliculus, optic layer",0.0,0.0,0.0,0.235108,0.263511,0.498619,0.0,0.0
Parvicellular reticular nucleus,0.0,0.0,0.0,1.104904,1.235908,2.340812,0.0,0.0
"Primary somatosensory area, upper limb, layer 2/3",0.0,0.0,0.0,0.418321,0.354046,0.772367,0.0,0.0
"Visceral area, layer 6a",0.0,0.0,0.0,0.169255,0.148671,0.31792600000000004,0.0,0.0
Parasolitary nucleus,0.0,0.0,0.0,0.029517,0.021891,0.051408,0.0,0.0
"Supplemental somatosensory area, layer 6a",0.0,0.0,0.0,0.694116,0.653133,1.347249,0.0,0.0
ventral spinocerebellar tract,0.0,0.0,0.0,0.09027,0.09957,0.18984,0.0,0.0
Parabrachial nucleus,0.0,0.0,0.0,0.356098,0.36490500000000003,0.721003,0.0,0.0
"Posterolateral visual area, layer 4",0.0,0.0,0.0,0.008589,0.009575,0.018164,0.0,0.0
Dorsal nucleus raphe,0.0,0.0,0.0,0.051565,0.051643,0.103208,0.0,0.0
"Supplemental somatosensory area, layer 1",0.0,0.0,0.0,0.652702,0.55304,1.205742,0.0,0.0
Parabigeminal nucleus,0.0,0.0,0.0,0.015341,0.017821999999999998,0.033163,0.0,0.0
"Primary somatosensory area, mouth, layer 1",0.0,0.0,0.0,0.394438,0.366029,0.760467,0.0,0.0
Dorsal tegmental nucleus,0.0,0.0,0.0,0.044844,0.04532,0.090164,0.0,0.0
"Primary motor area, Layer 6b",0.0,0.0,0.0,0.077343,0.095727,0.17307,0.0,0.0
amygdalar capsule,0.0,0.0,0.0,0.058829,0.051814,0.110643,0.0,0.0
"Perirhinal area, layer 2/3",0.0,0.0,0.0,0.15978699999999998,0.147842,0.307629,0.0,0.0
"Primary somatosensory area, nose, layer 6a",0.0,0.0,0.0,0.329023,0.313832,0.6428550000000001,0.0,0.0
"Supplemental somatosensory area, layer 6b",0.0,0.0,0.0,0.070675,0.065694,0.13636900000000002,0.0,0.0
"Visceral area, layer 1",0.0,0.0,0.0,0.16796899999999998,0.156083,0.324052,0.0,0.0
"anterior commissure, olfactory limb",0.0,0.0,0.0,0.239288,0.233713,0.473001,0.0,0.0
"Posterolateral visual area, layer 5",0.0,0.0,0.0,0.058177,0.062444000000000006,0.120621,0.0,0.0
External cuneate nucleus,0.0,0.0,0.0,0.093765,0.08992699999999999,0.183692,0.0,0.0
"Anterolateral visual area, layer 2/3",0.0,0.0,0.0,0.062434,0.059913,0.12234699999999997,0.0,0.0
Paracentral nucleus,0.0,0.0,0.0,0.122854,0.144386,0.26724000000000003,0.0,0.0
"anterior commissure, temporal limb",0.0,0.0,0.0,0.09443700000000001,0.101362,0.195799,0.0,0.0
"Orbital area, medial part, layer 6a",0.0,0.0,0.0,0.047797000000000006,0.061721000000000005,0.109518,0.0,0.0
trochlear nerve,0.0,0.0,0.0,0.002911,0.002916,0.005827000000000001,0.0,0.0
Lingula (I),0.0,0.0,0.0,0.054867,0.054037,0.108904,0.0,0.0
Posterodorsal preoptic nucleus,0.0,0.0,0.0,0.004287,0.005118,0.009405,0.0,0.0
brachium of the superior colliculus,0.0,0.0,0.0,0.08182099999999999,0.08231799999999999,0.16413899999999998,0.0,0.0
cerebal peduncle,0.0,0.0,0.0,0.27707600000000004,0.264982,0.5420579999999999,0.0,0.0
"Anterior cingulate area, dorsal part, layer 6b",0.0,0.0,0.0,0.010587000000000001,0.013387,0.023974000000000002,0.0,0.0
"Primary somatosensory area, nose, layer 6b",0.0,0.0,0.0,0.024432,0.022358000000000003,0.04679,0.0,0.0
Parafascicular nucleus,0.0,0.0,0.0,0.22075,0.25073,0.47148,0.0,0.0
Pontine gray,0.0,0.0,0.0,0.374228,0.348708,0.7229359999999999,0.0,0.0
"Anterior cingulate area, dorsal part, layer 1",0.0,0.0,0.0,0.177228,0.176123,0.353351,0.0,0.0
Declive (VI),0.0,0.0,0.0,0.9977360000000001,0.929932,1.927668,0.0,0.0
cingulum bundle,0.0,0.0,0.0,0.554079,0.650486,1.2045649999999999,0.0,0.0
"Primary motor area, Layer 2/3",0.0,0.0,0.0,1.802294,1.432476,3.23477,0.0,0.0
Folium-tuber vermis (VII),0.0,0.0,0.0,0.342358,0.330593,0.6729510000000001,0.0,0.0
"Primary somatosensory area, upper limb, layer 6a",0.0,0.0,0.0,0.522149,0.49792200000000003,1.020071,0.0,0.0
Posterior hypothalamic nucleus,0.0,0.0,0.0,0.323316,0.300647,0.623963,0.0,0.0
vomeronasal nerve,0.0,0.0,0.0,0.001996,0.002246,0.004241999999999999,0.0,0.0
"Primary somatosensory area, mouth, layer 4",0.0,0.0,0.0,0.3654,0.358034,0.7234339999999999,0.0,0.0
Pyramus (VIII),0.0,0.0,0.0,0.513158,0.47153900000000004,0.984697,0.0,0.0
"Endopiriform nucleus, dorsal part",0.0,0.0,0.0,0.707751,0.728003,1.4357540000000002,0.0,0.0
"Primary auditory area, layer 6a",0.0,0.0,0.0,0.07474499999999999,0.07294099999999999,0.14768599999999998,0.0,0.0
"Lateral reticular nucleus, magnocellular part",0.0,0.0,0.0,0.239642,0.238076,0.47771800000000003,0.0,0.0
"corpus callosum, anterior forceps",0.0,0.0,0.0,0.24660100000000001,0.368517,0.6151179999999999,0.0,0.0
Uvula (IX),0.0,0.0,0.0,1.135293,1.024123,2.159416,0.0,0.0
"Ventral auditory area, layer 1",0.0,0.0,0.0,0.14554699999999998,0.11909700000000001,0.264644,0.0,0.0
