structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Primary somatosensory area, unassigned, layer 2/3",0.0,0.0,0.0,0.18336,0.16296,0.34632,0.0,0.0
"Primary somatosensory area, unassigned, layer 4",0.0,0.0,0.0,0.116152,0.093504,0.209656,0.0,0.0
"Primary somatosensory area, unassigned, layer 5",0.0,0.0,0.0,0.14510099999999998,0.13519799999999998,0.280299,0.0,0.0
"Primary somatosensory area, unassigned, layer 6a",0.0,0.0,0.0,0.145252,0.160325,0.305577,0.0,0.0
"Primary somatosensory area, unassigned, layer 6b",0.0,0.0,0.0,0.011455,0.013952,0.025407,0.0,0.0
"Anterior area, layer 4",0.0,0.0,0.0,0.006532,0.092126,0.09865800000000001,0.0,0.0
"Anterior area, layer 5",0.0,0.0,0.0,0.06958500000000001,0.236166,0.305751,0.0,0.0
"Anterior area, layer 6a",0.0,0.0,0.0,0.132473,0.152407,0.28488,0.0,0.0
"Anterior area, layer 6b",0.0,0.0,0.0,0.027168,0.027344,0.054512,0.0,0.0
"Laterointermediate area, layer 1",0.0,0.0,0.0,0.03845,0.039119,0.077569,0.0,0.0
"Laterointermediate area, layer 2/3",0.0,0.0,0.0,0.05621,0.054206,0.110416,0.0,0.0
"Laterointermediate area, layer 4",0.0,0.0,0.0,0.025475,0.024538,0.050013,0.0,0.0
"Laterointermediate area, layer 5",0.0,0.0,0.0,0.060835,0.060158,0.120993,0.0,0.0
"Laterointermediate area, layer 6a",0.0,0.0,0.0,0.030401,0.031854,0.062255,0.0,0.0
"Laterointermediate area, layer 6b",0.0,0.0,0.0,0.006044,0.00662,0.012664,0.0,0.0
"Rostrolateral area, layer 1",0.0,0.0,0.0,0.040764,0.092383,0.13314700000000002,0.0,0.0
"Rostrolateral area, layer 2/3",0.0,0.0,0.0,0.117507,0.13586399999999998,0.253371,0.0,0.0
"Rostrolateral area, layer 4",0.0,0.0,0.0,0.088902,0.068148,0.15705,0.0,0.0
"Rostrolateral area, layer 5",0.0,0.0,0.0,0.14235599999999998,0.11104800000000001,0.253404,0.0,0.0
"Rostrolateral area, layer 6a",0.0,0.0,0.0,0.08149400000000001,0.066942,0.14843599999999998,0.0,0.0
"Rostrolateral area, layer 6b",0.0,0.0,0.0,0.014546000000000002,0.01251,0.027056,0.0,0.0
"Postrhinal area, layer 1",0.0,0.0,0.0,0.16296300000000002,0.187822,0.350785,0.0,0.0
"Postrhinal area, layer 2/3",0.0,0.0,0.0,0.222442,0.227885,0.45032700000000003,0.0,0.0
"Postrhinal area, layer 4",0.0,0.0,0.0,0.028888,0.028276999999999997,0.057165,0.0,0.0
"Postrhinal area, layer 5",0.0,0.0,0.0,0.174656,0.15969999999999998,0.334356,0.0,0.0
"Postrhinal area, layer 6a",0.0,0.0,0.0,0.068037,0.067092,0.135129,0.0,0.0
"Postrhinal area, layer 6b",0.0,0.0,0.0,0.011381,0.01205,0.023431,0.0,0.0
Prosubiculum,0.0,0.0,0.0,0.480519,0.6085969999999999,1.089116,0.0,0.0
Area prostriata,0.0,0.0,0.0,0.115371,0.110031,0.225402,0.0,0.0
supra-callosal cerebral white matter,0.0,0.0,0.0,0.42123,0.511417,0.9326469999999999,0.0,0.0
"corpus callosum, body",0.0,0.0,0.0,1.240587,1.675814,2.916401,0.0,0.0
optic radiation,0.0,0.0,0.0,0.8329700000000001,0.781048,1.614018,0.0,0.0
auditory radiation,0.0,0.0,0.0,0.15073499999999998,0.152524,0.30325899999999995,0.0,0.0
commissural branch of stria terminalis,0.0,0.0,0.0,0.011992000000000001,0.015177000000000001,0.027169,0.0,0.0
"Dorsal part of the lateral geniculate complex, shell",0.0,0.0,0.0,0.098004,0.067385,0.165389,0.0,0.0
"Dorsal part of the lateral geniculate complex, core",0.0,0.0,0.0,0.185441,0.154647,0.340088,0.0,0.0
"Dorsal part of the lateral geniculate complex, ipsilateral zone",0.0,0.0,0.0,0.04267,0.034011,0.076681,0.0,0.0
"Frontal pole, layer 5",0.0,0.0,0.0,0.08938399999999999,0.128459,0.217843,0.0,0.0
"Frontal pole, layer 6a",0.0,0.0,0.0,0.035463,0.05991900000000001,0.09538200000000001,0.0,0.0
"Frontal pole, layer 6b",0.0,0.0,0.0,0.000344,0.0005110000000000001,0.0008549999999999999,0.0,0.0
"Orbital area, medial part, layer 6b",0.0,0.0,0.0,0.001029,0.0019579999999999997,0.002987,0.0,0.0
Retroparafascicular nucleus,0.0,0.0,0.0,0.040298,0.041747,0.082045,0.0,0.0
Medial accesory oculomotor nucleus,0.0,0.0,0.0,0.008426000000000001,0.008388999999999999,0.016814999999999997,0.0,0.0
Peritrigeminal zone,0.0,0.0,0.0,0.21891300000000002,0.239081,0.45799399999999996,0.0,0.0
Accessory trigeminal nucleus,0.0,0.0,0.0,0.010357,0.012334,0.022691,0.0,0.0
Parvicellular motor 5 nucleus,0.0,0.0,0.0,0.024851,0.024003,0.048854,0.0,0.0
Intertrigeminal nucleus,0.0,0.0,0.0,0.019114,0.020455,0.039568999999999986,0.0,0.0
