structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
Pyramus (VIII),0.0,0.0,0.0,0.5433979999999999,0.543729,1.087127,0.0,0.0
"Endopiriform nucleus, dorsal part",0.0,0.0,0.0,0.910435,0.909738,1.820173,0.0,0.0
"Primary auditory area, layer 6a",0.0,0.0,0.0,0.120147,0.131426,0.251573,0.0,0.0
"corpus callosum, anterior forceps",0.0,0.0,0.0,0.43549399999999994,0.462832,0.8983260000000001,0.0,0.0
Uvula (IX),0.0,0.0,0.0,1.168939,1.0722610000000001,2.2412,0.0,0.0
"Ventral auditory area, layer 1",0.0,0.0,0.0,0.184634,0.22402399999999997,0.408658,0.0,0.0
"Secondary motor area, layer 2/3",0.0,0.0,0.0,1.6735759999999997,1.763953,3.437529,0.0,0.0
"Lateral reticular nucleus, parvicellular part",0.0,0.0,0.0,0.027984,0.039785,0.06776900000000001,0.0,0.0
"corpus callosum, extreme capsule",0.0,0.0,0.0,0.039658,0.039572,0.07923,0.0,0.0
"Retrosplenial area, lateral agranular part, layer 2/3",0.0,0.0,0.0,0.30526,0.326456,0.6317159999999999,0.0,0.0
"Endopiriform nucleus, ventral part",0.0,0.0,0.0,0.43585100000000004,0.420566,0.856417,0.0,0.0
Nodulus (X),0.0,0.0,0.0,0.8710760000000001,0.8262639999999999,1.69734,0.0,0.0
"Orbital area, ventrolateral part, layer 1",0.0,0.0,0.0,0.127249,0.17740599999999998,0.304655,0.0,0.0
"Paragigantocellular reticular nucleus, dorsal part",0.0,0.0,0.0,0.151093,0.17191299999999998,0.323006,0.0,0.0
"corpus callosum, posterior forceps",0.0,0.0,0.0,0.630946,0.6417769999999999,1.272723,0.0,0.0
"Lateral visual area, layer 2/3",0.0,0.0,0.0,0.140206,0.136493,0.27669900000000003,0.0,0.0
"Primary somatosensory area, mouth, layer 5",0.0,0.0,0.0,0.5005729999999999,0.5103719999999999,1.010945,0.0,0.0
Edinger-Westphal nucleus,0.0,0.0,0.0,0.013144,0.013341999999999998,0.026486000000000003,0.0,0.0
Lobule II,0.0,0.0,0.0,0.6309359999999999,0.6833130000000001,1.3142489999999998,0.0,0.0
Ectorhinal area/Layer 6a,0.0,0.0,0.0,0.183224,0.203027,0.386251,0.0,0.0
Dorsal premammillary nucleus,0.0,0.0,0.0,0.048376,0.051426,0.099802,0.0,0.0
"Primary somatosensory area, barrel field, layer 1",0.0,0.0,0.0,0.368433,0.397011,0.765444,0.0,0.0
Fasciola cinerea,0.0,0.0,0.0,0.032348,0.035728,0.068076,0.0,0.0
Lobule III,0.0,0.0,0.0,1.306721,1.391659,2.69838,0.0,0.0
"corpus callosum, splenium",0.0,0.0,0.0,0.366211,0.393067,0.759278,0.0,0.0
Ectorhinal area/Layer 5,0.0,0.0,0.0,0.271039,0.286802,0.557841,0.0,0.0
Fastigial nucleus,0.0,0.0,0.0,0.232947,0.286535,0.519482,0.0,0.0
"Agranular insular area, dorsal part, layer 1",0.0,0.0,0.0,0.420537,0.354396,0.774933,0.0,0.0
Fundus of striatum,0.0,0.0,0.0,0.234452,0.22621799999999997,0.46066999999999997,0.0,0.0
Ventral premammillary nucleus,0.0,0.0,0.0,0.06756799999999999,0.071894,0.139462,0.0,0.0
"Primary auditory area, layer 6b",0.0,0.0,0.0,0.022128000000000002,0.023713,0.045840999999999986,0.0,0.0
"Primary somatosensory area, trunk, layer 1",0.0,0.0,0.0,0.105848,0.104683,0.210531,0.0,0.0
Simple lobule,0.0,0.0,0.0,1.817025,2.222337,4.039362000000001,0.0,0.0
fiber tracts,0.0,0.0,0.0,0.8197540000000001,0.8512099999999999,1.670964,0.0,0.0
"Visceral area, layer 4",0.0,0.0,0.0,0.099377,0.101503,0.20088,0.0,0.0
"Anterior cingulate area, dorsal part, layer 5",0.0,0.0,0.0,0.5823699999999999,0.6137779999999999,1.196148,0.0,0.0
olfactory nerve layer of main olfactory bulb,0.0,0.0,0.0,1.280374,1.910363,3.1907369999999995,0.0,0.0
Posterior complex of the thalamus,0.0,0.0,0.0,0.899651,0.9061,1.805751,0.0,0.0
"Globus pallidus, external segment",0.0,0.0,0.0,0.8729439999999999,0.911587,1.784531,0.0,0.0
Paramedian lobule,0.0,0.0,0.0,1.518848,2.058734,3.577582,0.0,0.0
"Primary somatosensory area, upper limb, layer 6b",0.0,0.0,0.0,0.046086,0.050252,0.096338,0.0,0.0
Posterior limiting nucleus of the thalamus,0.0,0.0,0.0,0.11506300000000001,0.12474400000000001,0.23980700000000002,0.0,0.0
"Primary somatosensory area, lower limb, layer 1",0.0,0.0,0.0,0.16430999999999998,0.168296,0.332606,0.0,0.0
"Globus pallidus, internal segment",0.0,0.0,0.0,0.200758,0.211912,0.41267,0.0,0.0
Copula pyramidis,0.0,0.0,0.0,0.9040959999999999,1.198001,2.102097,0.0,0.0
Postsubiculum,0.0,0.0,0.0,0.506026,0.527806,1.033832,0.0,0.0
"Primary somatosensory area, barrel field, layer 6a",0.0,0.0,0.0,0.612319,0.6993659999999999,1.3116849999999998,0.0,0.0
Gracile nucleus,0.0,0.0,0.0,0.050183,0.042929,0.093112,0.0,0.0
Paraflocculus,0.0,0.0,0.0,1.825235,0.973736,2.798971,0.0,0.0
Peripeduncular nucleus,0.0,0.0,0.0,0.026823000000000003,0.027270999999999997,0.054094,0.0,0.0
Ectorhinal area/Layer 6b,0.0,0.0,0.0,0.02867,0.032301,0.060971000000000004,0.0,0.0
"Anteromedial visual area, layer 6a",0.0,0.0,0.0,0.07907,0.083129,0.16219899999999998,0.0,0.0
"Primary somatosensory area, barrel field, layer 4",0.0,0.0,0.0,0.5434640000000001,0.5930880000000001,1.136552,0.0,0.0
"Infralimbic area, layer 6a",0.0,0.0,0.0,0.112926,0.09084600000000001,0.203772,0.0,0.0
Crus 1,0.0,0.0,0.0,1.5696290000000002,1.911295,3.480924,0.0,0.0
doral tegmental decussation,0.0,0.0,0.0,0.003409,0.0034590000000000003,0.006867999999999999,0.0,0.0
Posterior pretectal nucleus,0.0,0.0,0.0,0.11388,0.106784,0.220664,0.0,0.0
"Primary somatosensory area, barrel field, layer 6b",0.0,0.0,0.0,0.070043,0.080887,0.15093,0.0,0.0
"Anteromedial visual area, layer 2/3",0.0,0.0,0.0,0.116979,0.12228900000000001,0.239268,0.0,0.0
"Medial geniculate complex, dorsal part",0.0,0.0,0.0,0.082426,0.089585,0.172011,0.0,0.0
"Anterolateral visual area, layer 1",0.0,0.0,0.0,0.05466699999999999,0.057475,0.112142,0.0,0.0
"Medial geniculate complex, ventral part",0.0,0.0,0.0,0.135643,0.155078,0.290721,0.0,0.0
"Infralimbic area, layer 6b",0.0,0.0,0.0,0.006403,0.0056560000000000004,0.012059,0.0,0.0
Presubiculum,0.0,0.0,0.0,0.45520200000000005,0.423073,0.8782749999999999,0.0,0.0
"Secondary motor area, layer 6b",0.0,0.0,0.0,0.042531,0.045144,0.087675,0.0,0.0
"Primary somatosensory area, trunk, layer 4",0.0,0.0,0.0,0.074943,0.07545099999999999,0.15039399999999994,0.0,0.0
"Medial geniculate complex, medial part",0.0,0.0,0.0,0.13622199999999998,0.146153,0.282375,0.0,0.0
Hippocampal formation,0.0,0.0,0.0,0.19595,0.17915599999999998,0.375106,0.0,0.0
external medullary lamina of the thalamus,0.0,0.0,0.0,0.064121,0.06822299999999999,0.13234400000000002,0.0,0.0
"Primary somatosensory area, lower limb, layer 4",0.0,0.0,0.0,0.168078,0.169985,0.338063,0.0,0.0
"Anteromedial nucleus, dorsal part",0.0,0.0,0.0,0.165515,0.15400899999999998,0.319524,0.0,0.0
"Anteromedial nucleus, ventral part",0.0,0.0,0.0,0.107101,0.10047400000000001,0.207575,0.0,0.0
Intercalated amygdalar nucleus,0.0,0.0,0.0,0.069323,0.069964,0.139287,0.0,0.0
genu of corpus callosum,0.0,0.0,0.0,0.50698,0.5092639999999999,1.0162440000000001,0.0,0.0
Parastrial nucleus,0.0,0.0,0.0,0.044726,0.040505,0.085231,0.0,0.0
Interanterodorsal nucleus of the thalamus,0.0,0.0,0.0,0.07953400000000001,0.074241,0.153775,0.0,0.0
"Anterolateral visual area, layer 4",0.0,0.0,0.0,0.044204,0.045814,0.090018,0.0,0.0
genu of the facial nerve,0.0,0.0,0.0,0.017041,0.017664,0.034705,0.0,0.0
Interanteromedial nucleus of the thalamus,0.0,0.0,0.0,0.031364,0.030277999999999996,0.061642,0.0,0.0
inferior cerebellar peduncle,0.0,0.0,0.0,0.210195,0.241748,0.45194300000000004,0.0,0.0
"Orbital area, ventrolateral part, layer 5",0.0,0.0,0.0,0.237554,0.269701,0.507255,0.0,0.0
"Tuberomammillary nucleus, dorsal part",0.0,0.0,0.0,0.014246,0.015312000000000001,0.029557999999999997,0.0,0.0
"Nucleus of the lateral olfactory tract, layer 3",0.0,0.0,0.0,0.024366,0.028524,0.052889999999999986,0.0,0.0
Median eminence,0.0,0.0,0.0,0.036566,0.035802,0.072368,0.0,0.0
"Dentate gyrus, molecular layer",0.0,0.0,0.0,2.099752,2.229657,4.329409,0.0,0.0
"Dentate gyrus, polymorph layer",0.0,0.0,0.0,0.314983,0.335214,0.650197,0.0,0.0
"Primary somatosensory area, unassigned, layer 1",0.0,0.0,0.0,0.076792,0.076317,0.153109,0.0,0.0
"Primary somatosensory area, unassigned, layer 2/3",0.0,0.0,0.0,0.152879,0.152053,0.30493200000000004,0.0,0.0
"Primary somatosensory area, unassigned, layer 4",0.0,0.0,0.0,0.090231,0.090296,0.180527,0.0,0.0
"Primary somatosensory area, unassigned, layer 5",0.0,0.0,0.0,0.133903,0.13668,0.270583,0.0,0.0
"Primary somatosensory area, unassigned, layer 6a",0.0,0.0,0.0,0.163855,0.17361500000000002,0.33747,0.0,0.0
"Primary somatosensory area, unassigned, layer 6b",0.0,0.0,0.0,0.014225,0.01532,0.029545,0.0,0.0
"Anterior area, layer 1",0.0,0.0,0.0,0.127228,0.124365,0.251593,0.0,0.0
"Anterior area, layer 2/3",0.0,0.0,0.0,0.218824,0.220725,0.439549,0.0,0.0
"Anterior area, layer 4",0.0,0.0,0.0,0.07617499999999999,0.07835800000000001,0.15453299999999998,0.0,0.0
"Anterior area, layer 6a",0.0,0.0,0.0,0.112544,0.122699,0.235243,0.0,0.0
"Anterior area, layer 6b",0.0,0.0,0.0,0.019841,0.022055,0.041896,0.0,0.0
"Laterointermediate area, layer 1",0.0,0.0,0.0,0.038462,0.036626,0.07508799999999999,0.0,0.0
"Laterointermediate area, layer 2/3",0.0,0.0,0.0,0.057963,0.052263,0.110226,0.0,0.0
"Laterointermediate area, layer 4",0.0,0.0,0.0,0.027493,0.024531,0.052024,0.0,0.0
"Laterointermediate area, layer 5",0.0,0.0,0.0,0.069288,0.061223,0.130511,0.0,0.0
"Laterointermediate area, layer 6a",0.0,0.0,0.0,0.036733,0.032825,0.06955800000000001,0.0,0.0
"Laterointermediate area, layer 6b",0.0,0.0,0.0,0.007515000000000001,0.006689,0.014204,0.0,0.0
"Rostrolateral area, layer 1",0.0,0.0,0.0,0.07267599999999999,0.073276,0.14595199999999994,0.0,0.0
"Rostrolateral area, layer 2/3",0.0,0.0,0.0,0.114528,0.116272,0.2308,0.0,0.0
"Rostrolateral area, layer 4",0.0,0.0,0.0,0.059249,0.061197,0.120446,0.0,0.0
"Rostrolateral area, layer 5",0.0,0.0,0.0,0.097316,0.10165,0.198966,0.0,0.0
"Rostrolateral area, layer 6a",0.0,0.0,0.0,0.059087,0.06260399999999999,0.12169100000000001,0.0,0.0
"Rostrolateral area, layer 6b",0.0,0.0,0.0,0.011136,0.011652,0.022788,0.0,0.0
"Postrhinal area, layer 1",0.0,0.0,0.0,0.15359699999999998,0.12371700000000001,0.27731399999999995,0.0,0.0
"Postrhinal area, layer 2/3",0.0,0.0,0.0,0.18742,0.14965299999999998,0.337073,0.0,0.0
"Postrhinal area, layer 4",0.0,0.0,0.0,0.028586,0.021207,0.049793,0.0,0.0
"Postrhinal area, layer 5",0.0,0.0,0.0,0.176725,0.131455,0.30818,0.0,0.0
"Postrhinal area, layer 6a",0.0,0.0,0.0,0.08498499999999999,0.062014,0.146999,0.0,0.0
"Postrhinal area, layer 6b",0.0,0.0,0.0,0.015995,0.011677,0.027672000000000002,0.0,0.0
Prosubiculum,0.0,0.0,0.0,0.7109409999999999,0.5746680000000001,1.285609,0.0,0.0
Area prostriata,0.0,0.0,0.0,0.128183,0.115551,0.243734,0.0,0.0
supra-callosal cerebral white matter,0.0,0.0,0.0,0.550113,0.5936279999999999,1.143741,0.0,0.0
"corpus callosum, body",0.0,0.0,0.0,1.8817240000000002,1.918855,3.800579,0.0,0.0
optic radiation,0.0,0.0,0.0,0.8780540000000001,1.0104540000000002,1.888508,0.0,0.0
auditory radiation,0.0,0.0,0.0,0.211831,0.232332,0.44416300000000003,0.0,0.0
commissural branch of stria terminalis,0.0,0.0,0.0,0.01417,0.014993000000000001,0.029163,0.0,0.0
"Dorsal part of the lateral geniculate complex, shell",0.0,0.0,0.0,0.111249,0.108793,0.220042,0.0,0.0
"Dorsal part of the lateral geniculate complex, core",0.0,0.0,0.0,0.250818,0.277005,0.5278229999999999,0.0,0.0
"Dorsal part of the lateral geniculate complex, ipsilateral zone",0.0,0.0,0.0,0.053791,0.058835000000000005,0.112626,0.0,0.0
"Frontal pole, layer 5",0.0,0.0,0.0,0.123785,0.146722,0.270507,0.0,0.0
"Frontal pole, layer 6a",0.0,0.0,0.0,0.04337,0.04945,0.09282,0.0,0.0
"Frontal pole, layer 6b",0.0,0.0,0.0,0.000427,0.000412,0.0008389999999999999,0.0,0.0
"Orbital area, medial part, layer 6b",0.0,0.0,0.0,0.001886,0.0018,0.003686,0.0,0.0
Retroparafascicular nucleus,0.0,0.0,0.0,0.042839,0.042161000000000004,0.08499999999999999,0.0,0.0
Medial accesory oculomotor nucleus,0.0,0.0,0.0,0.008121,0.008357999999999999,0.016479,0.0,0.0
Accessory trigeminal nucleus,0.0,0.0,0.0,0.011011,0.009572,0.020583,0.0,0.0
Parvicellular motor 5 nucleus,0.0,0.0,0.0,0.03159,0.026483,0.058073,0.0,0.0
Intertrigeminal nucleus,0.0,0.0,0.0,0.021794,0.019319,0.041113,0.0,0.0
